"","x","y","inclusion.probabilities","ID"
"1",307330.5,6221158.5,9.44037459406389e-05,41201
"2",307126.5,6222118.5,0.00831485587583148,19664
"3",309082.5,6221554.5,9.44037459406389e-05,32470
