"","x","y","inclusion.probabilities","ID"
"1",309766.5,6222250.5,9.44037459406389e-05,16925
"2",308506.5,6222838.5,0.000830564784053156,3639
"3",308002.5,6221314.5,0.000830564784053156,37760
