"","x","y","inclusion.probabilities","ID"
"1",304672.5,6221389.5,0.00200213561131874,121399
"2",299860.5,6222313.5,0.000400437812007795,71487
"3",303220.5,6220897.5,0.000222472710014238,147641
"4",302260.5,6223081.5,0.000222472710014238,30535
"5",299068.5,6221629.5,0.000400437812007795,108072
