"","x","y","inclusion.probabilities","ID"
"1",309442.5,6221662.5,0.000302091987010045,30079
"2",309538.5,6222946.5,0.0265486725663717,1304
"3",307654.5,6222370.5,0.0026578073089701,14059
"4",308158.5,6221842.5,0.0026578073089701,25937
