"","x","y","inclusion.probabilities","ID"
"1",307054.5,6221686.5,4.43046386956714e-05,29342
"2",308518.5,6222826.5,4.92295574262787e-05,3909
"3",308110.5,6221950.5,4.92295574262787e-05,23512
"4",308014.5,6221326.5,4.43046386956714e-05,37492
