"","x","y","inclusion.probabilities","ID"
"1",308434.5,6222910.5,4.92295574262787e-05,2019
"2",307930.5,6221398.5,4.43046386956714e-05,35871
"3",309382.5,6221902.5,4.92295574262787e-05,24694
"4",307174.5,6221026.5,4.92295574262787e-05,44147
