"","x","y","inclusion.probabilities","ID"
"1",307402.5,6221554.5,0.00221565731166913,32330
"2",309814.5,6221794.5,0.000147688672278836,27151
"3",306934.5,6222298.5,0.000132913916087014,15613
"4",308542.5,6221098.5,0.00332225913621262,42647
